Date,GDX,VXX,SHY,UUP,PNQI
2018-12-21,-0.011189585921157263,0.04920448948457734,0.0007197404120020678,0.006575157048779978,-0.03753036447947622
2018-12-24,0.0313052102621989,0.04892168456316082,0.0008390734140997225,-0.015148912687417582,-0.010626051193760588
2018-12-26,-0.022537482436981726,-0.054460648843230874,-0.0009590246816397752,0.005075203916483417,0.05672671443456068
2018-12-27,0.016831292880861604,0.04142850794286179,0.0010788609749861067,-0.004292713337372245,0.004303386128046149
2018-12-28,-0.01780171785616247,-0.001641063569415735,0.0014365514135885604,-0.0027413252037997715,0.00036540528839168473
2018-12-31,0.02350790741228259,-0.035949480188598226,0.0003589068737257506,-0.001962679189874361,0.0031005310973739597
2019-01-02,-0.0018984778415305215,-0.026961623543928948,0.00011951577695423765,0.0074378352732997755,0.006895903501006551
2019-01-03,0.020221724445270706,0.04069950638489939,0.0020307693538272886,-0.005475156083425414,-0.027223106390593443
2019-01-04,-0.00841521143288082,-0.08266997476970728,-0.0021502851307815263,-0.0015698949945606167,0.04931210007086051
2019-01-07,-0.012281605513459581,-0.022597215233695955,-0.0007178513034515888,-0.00432981208451233,0.0213519003086029
2019-01-08,0.00047509250106969603,-0.020497896444642727,-0.0005984967252885554,0.003150846349341485,0.012561458211924226
2019-01-09,0.012745061099347588,-0.02384788142354921,0.00047888082185565395,-0.009482479868954563,0.008852636291893035
2019-01-10,-0.01512314726015962,-0.010538029193703391,0.0001196159034329014,0.005937069348920243,0.0049875106306149775
2019-01-11,0.003802282330481077,-0.033060854363307524,0.0005982299909881306,0.0007889727219008158,-0.002871107724237376
2019-01-14,-0.007141169015213222,0.0027972200875234776,0.0,0.0,-0.0058522065886474905
2019-01-15,-0.015407126521982839,-0.04439412723809211,0.0003587298011193951,0.0035426193379906046,0.023704562520296513
2019-01-16,-0.00048533020322505394,0.019974439421655887,-0.00023910848865593692,0.0011780397638494478,8.308457345673759e-05
2019-01-17,0.0029083619923420123,-0.011252252791448925,-0.0001196213124634582,0.0,0.00843680984189632
2019-01-18,-0.017086107008835505,-0.02504790181328964,-0.0008375674337708361,0.0031347958767056205,0.010406064014581773
2019-01-22,0.00686957049937309,0.08430935828117336,0.0008375674337708361,0.0,-0.026765168062251377
2019-01-23,0.0019540312840291563,-0.005471319933589847,-0.0002392855612622924,-0.002350156450680707,-0.002766732654297499
2019-01-24,0.00048793506397082353,-0.036053617785829495,0.0008371578870836061,0.005865104580283997,0.012680545791566189
2019-01-25,0.032632468437574946,-0.03820780288578396,-0.0007175079492549585,-0.008220797279912428,0.01994403466454653
2019-01-28,0.012667326360360498,0.04053188790093376,0.00011963562343364487,0.0007857977050678144,-0.004887582899515408
2019-01-29,0.023953174200442184,-0.002841293656734134,0.00047830821211380936,0.00039270486255427173,-0.01505645176503112
2019-01-30,0.009513140538532916,-0.04496924783054412,0.0013141463924020158,-0.005117081117759437,0.026020125904981484
2019-01-31,0.022733326647613072,-0.04227729451185569,0.0008353684257755845,0.0019711907629189618,0.02275824728756959
2019-02-01,-0.005302745020743682,-0.009642733547269966,-0.002986681564662419,0.0,-0.0025297035167843873
2019-02-04,-0.0035508215139672394,-0.031555669327434366,0.0,0.002753185492286203,0.011881033317870049
2019-02-05,0.005321557490464368,-0.008566022529116868,0.0,0.0027457009792053455,0.013826586476973546
2019-02-06,-0.0173995599752943,-0.005353978015204763,0.00047847984683446754,0.003909249482771493,-0.007588784994297271
2019-02-07,-0.008587561326437232,0.0328572456009808,0.0007172451891381826,0.002338324278536419,-0.018197945948791983
2019-02-08,0.013973608488401457,-0.01219533050389865,0.00035842977152089617,0.0011670407621369172,0.003161320246670485
2019-02-11,-0.011706582517756914,-0.010868044438193003,-0.00035842977152089617,0.0038805009266700274,0.0007887559335815197
2019-02-12,-0.0013596506611270875,-0.018179627628865713,-0.00011953554028742985,-0.003491765096535371,0.017894545189139244
2019-02-13,-0.005913101732047732,-0.0024089693450348726,-0.0007173309613142109,0.005426420135742571,-0.00023235955559108845
2019-02-14,0.009986434152291501,0.017927050195983174,0.0013147746966319929,-0.0011603438188418913,0.003402697968104107
2019-02-15,0.01301346242514434,-0.035567350421294996,-0.0004779081950303521,-0.00193682942693707,-0.003557555524877465
2019-02-19,0.03116333325124465,0.0030636811950874865,0.0007167311171709656,-0.0038850234822351837,0.009484557958619355
2019-02-20,0.009462488699031102,-0.04089845816593085,-0.00011935877201896261,0.0007781537576883046,-0.0038446797705908864
2019-02-21,-0.016400931587570167,0.01298108316126223,-0.00035843527394074925,0.0007776228345832692,-0.00866618232847749
2019-02-22,0.003475239180913192,-0.038478640570961176,0.0007166510317029307,-0.0003887358301346566,0.015193299797339854
2019-02-25,-0.012655591501978147,0.017819983654634886,-0.00011942136128961778,-0.0007778510849361098,0.004429531101068029
2019-02-26,-0.0017582824541872988,0.008314733959880805,0.0004775088464707977,-0.0038986552008557496,0.0003809611322154183
2019-02-27,-0.016859279597692733,0.0009549797536831939,-0.0002387714591485235,0.0007809628388728562,0.005166459755061581
2019-02-28,-0.004933879036641997,-0.0006365518265578629,-0.00023873738732227423,0.0007802790222548595,-0.008600112719963526
2019-03-01,-0.02458016338601876,-0.046595831287132405,-0.0025106006769970435,0.00389258502810641,0.005184068065474001
2019-03-04,0.006888643295254404,0.024057827235220763,0.00023933744278270552,0.0011648491517943782,-0.002131376232787474
2019-03-05,0.005476916142572286,0.0058441825309141215,0.00011969289064506228,0.002712642391798692,0.014074087231276344
2019-03-06,-0.02069509857761087,0.029033778622706397,0.0007176741897607641,0.0,-0.004065607823946493
2019-03-07,0.012468434407338691,0.03734422922355396,0.0008366664833951987,0.008861531419891211,-0.018272371213916117
2019-03-08,0.026269622045591134,0.006642573573010235,0.00035843527394074925,-0.0030733763925323565,-0.002923898872092323
2019-03-11,-0.0035826245468260076,-0.07561377331621699,-0.00023894257363110682,-0.0023112285270747712,0.021422564951715017
2019-03-12,0.017345303844040316,-0.028643898445593674,0.00035830134565006944,-0.0019301741149648777,0.003613885341393619
2019-03-13,0.007905192750934376,-0.01074555965608992,0.00011943562445360101,-0.004647527083507352,0.007412751482204882
2019-03-14,-0.02704667645395853,-0.016681295011579778,0.00023873738732227423,0.0031007746981881468,-0.0036620906518036733
2019-03-15,0.0022446356412917368,-0.018711530490080452,0.00035813581269650285,-0.0015492224632307483,0.0024677659547016617
2019-03-18,-0.011274076961115487,0.002445405404626566,-0.00023874295664594314,-0.0011634199285679436,0.0007466485466531836
2019-03-19,0.003621548847648981,0.00660758910067516,-0.00011939285605055971,-0.0011648491517943782,0.0018640723420295657
2019-03-20,0.0223423064203776,0.010687895731047004,0.0014315014900878609,-0.005844537141420858,0.009858882477295161
2019-03-21,0.005288722836507276,-0.013117176590028645,0.0,0.006232970975253771,0.01122246497032009
2019-03-22,0.0013178427645481605,0.10855211475842896,0.001667453830549448,0.0019398352465294089,-0.0280334062751475
2019-03-25,0.020852168769158297,0.004975129623974617,0.0010705200721243813,0.0,0.003893126678393699
2019-03-26,0.0038618435212733893,-0.058107680360885094,-0.00011891025432575475,0.003095974848549954,0.0029099023346583763
2019-03-27,-0.014668086457605423,0.015008408640161619,0.0008318937367670642,0.0011585514800436236,-0.010711371382686963
2019-03-28,-0.026421632990417887,-0.022597936570695865,-0.00011882549845942947,0.003467549336614084,0.004583205285833003
2019-03-29,0.0004461400430391116,-0.0312893579943081,-0.00059415798398188,0.0011532073639966,0.009994948573102569
2019-04-01,-0.02073084609630671,-0.017931530727322453,-0.0029763697408533574,-0.000768657125155503,0.015976766092826722
2019-04-02,0.0063550508341321255,-0.002787455611047207,0.00047682578087204774,0.0011527642385447123,0.00320865458500208
2019-04-03,-0.001358419343764794,0.006954157418473272,-0.00047682578087204774,-0.0015373144773858094,0.006314170515880235
2019-04-04,0.01929610276935856,-0.010099368933432107,0.00023839583817952814,0.0011532073639966,-0.002027801792653605
2019-04-05,-0.0031159470725605765,-0.020152695385791564,-0.00011923629304977368,0.0011518058178348056,0.007079388993041391
2019-04-08,0.01152496019107252,-0.004653638568918428,-0.0002384242686988003,-0.003459551968607144,0.0017261619043287268
2019-04-09,0.005713008731871305,0.0349057028881421,0.00011926472356904583,0.0003849943878981854,-0.000575056294422005
2019-04-10,-0.008802823271395699,-0.028467969724990105,0.000834273246173467,-0.001540794146118074,0.000575056294422005
2019-04-11,-0.016492499177112485,-0.019802600096911593,-0.0005958774079939388,0.0030792912006347706,-0.001798108827082423
2019-04-12,-0.0017994119273163633,-0.04613912708188783,-0.0005962326895945225,-0.002308634108079577,0.0020136560069294873
2019-04-15,0.00045015662441239,-0.013032003163124806,0.00011929317850523091,-0.0003852175567802263,-0.003887195738649929
2019-04-16,-0.01862419758263112,-0.008134888759491865,-0.00011929317850523091,0.0023094492480617568,0.0036716485588028647
2019-04-17,-0.006901321198555355,0.006976784520625223,0.00035783685141499433,-0.000769248413459156,-0.0036716485588028647
2019-04-18,-0.01488398150422876,-0.015962957450291082,0.00023839583817952814,0.005372207568036913,7.219188429896661e-05
2019-04-22,-0.017013671874829495,-0.00906765701698653,0.00011922207745129754,-0.0022988311755045565,0.00861700671468224
2019-04-23,-0.007655532620096217,-0.007952358647160374,0.0004766553305426413,0.0034463045167312245,0.01855968235527694
2019-04-24,0.009560338697330195,0.025617224513325265,0.0005954317126128927,0.004957152809828447,-0.00654857587753277
2019-04-25,-0.007161625924796855,0.01926841829934345,0.0,0.0019000285421890695,0.002399072100156552
2019-04-26,0.02039427559508722,-0.035350343003843765,0.0010710296430325172,-0.0011396273545991598,0.006953046084769099
2019-04-29,-0.021832812689583037,0.015303393822518885,-0.0003568521827634896,-0.002283085715913291,0.00558340227556986
2019-04-30,0.0023963221440284066,0.0,0.0007135770674722153,-0.003052269580257505,-0.008316693219056148
2019-05-01,-0.017870503740330612,0.03707664559224,-0.002738299941397848,0.0011457204295020063,-0.0028112264821062993
2019-05-02,-0.01720368686207374,0.0014998471282923198,-0.0004769963965447488,0.0022874377037607196,-0.00423155184526447
2019-05-03,0.005931843211153254,-0.04875271466344122,0.00035783685141499433,-0.003815356834510286,0.01876406409159692
2019-05-06,0.0004926495046975177,0.0551019450558865,0.0005959285245848989,0.0007642513824550612,-0.012774609979923746
2019-05-07,0.019995782735957146,0.15393788871039815,0.000476541779113937,0.0007636677482945053,-0.02532859946778032
2019-05-08,-0.011167853380908976,-0.019987797888224357,-0.0001191368766439993,0.00038154251797761773,-0.004260369193025859
2019-05-09,-0.002444354052404396,-0.00522364399656805,0.0005954516718524872,-0.0019094616487271843,-0.005151146577748733
2019-05-10,-0.0073692111859187115,-0.08039733657318315,0.00023802694393992851,-0.0003823448329485224,-0.0020387278560178856
2019-05-13,0.03154833845744909,0.14073314259037728,0.0011895576980061051,0.0,-0.03629205744649955
2019-05-14,-0.004309326831648974,-0.05706781672510397,0.0,0.0022918064816757067,0.01410908870436689
2019-05-15,-0.002402078300212107,-0.04299942540137014,0.0007129834824413095,0.00038146974284547497,0.016334976355659947
2019-05-16,-0.011124731295431012,-0.04386363461972076,-0.0005941780518590178,0.0026662214182557875,0.012024259820162086
2019-05-17,0.009198832065308693,0.014836021681579936,0.00023774985381841418,0.002279615898444387,-0.022637472497540223
2019-05-20,-0.0033791822794300153,0.014619128060583186,-0.0004754655387264606,-0.0007593188537877715,-0.019679671362808904
2019-05-21,0.0014495668031964115,-0.05176628896121649,-0.000475691713748283,0.0015180615798913166,0.012764829760727459
2019-05-22,-0.017044409540177607,-0.009506478698533716,0.000475691713748283,0.0007580951965904248,-0.002016538113643662
2019-05-23,0.003921569803270408,0.0640332912325694,0.001781808672778773,-0.0018964252789492875,-0.020391893285881757
2019-05-24,0.006339897365335023,-0.020892137876646455,-0.0003560897220706849,-0.003422713070512451,0.0006864447912535709
2019-05-28,-0.0073188723561457,0.02946999098967007,0.0008307090273280693,0.00418174375113356,0.0013715937650156107
2019-05-29,0.0,0.019286664105954365,0.00011855176812058943,0.0022735691931474733,-0.010948376849174046
2019-05-30,0.016994843454921416,-0.0179210439472981,0.0008299211689468677,0.0003784381808515924,0.0028443758161502686
2019-05-31,0.03872059166656472,0.03717155283736906,0.002130938544063987,-0.004170645300473286,-0.014536750657334174
2019-06-03,0.040840504199933125,0.010139071906914765,-0.00011820125139294646,-0.005333322723709344,-0.030525860918530157
2019-06-04,0.004436581440402154,-0.057254098015963706,-0.0007099525577816124,-0.0011465962154035836,0.031304482116499166
2019-06-05,0.0017690853258747197,-0.019485702737327415,0.0004733276188453317,0.003435779430078334,0.0034184415679545666
2019-06-06,0.01054962217005695,-0.02166658042219982,-0.0005916268053915985,-0.003435779430078334,0.005568900292777457
2019-06-07,0.000874062569415468,0.007512075571022514,0.0010647304911923783,-0.00421532342431119,0.018039170773134217
2019-06-10,-0.018964198752199124,-0.007153065382143886,-0.0009464313046461115,0.0011513637405284882,0.01092422210073174
2019-06-11,0.005771428686851987,0.001793051821621816,-0.0003551202149036925,0.00038351789367441214,0.0035153629304405243
2019-06-12,0.01624619434190322,-0.0046686800376321,0.0008284478337490242,0.00268044179010829,-0.0038151871547329463
2019-06-13,0.012121390558613943,-0.006138313995217803,0.0010641912499842476,0.0007645435341960827,0.00359117355710481
2019-06-14,0.003865160628036435,-0.01055902451606805,-0.00035466472629597234,0.005335355296170796,-0.006217846518489445
2019-06-17,0.00555672143716146,-0.010671637840727222,-0.0004729015847519946,0.00038002010874604863,0.010465774317667709
2019-06-18,0.008911622548834153,-0.007799519216577178,0.00011820125139294646,0.00151863792647422,0.01417728955007469
2019-06-19,0.01384540359881914,-0.033747255155078815,0.0021264072990776484,-0.0045627774355088135,0.0068683774116991
2019-06-20,0.04281996672626276,0.003080476940533927,0.00047193153683178224,-0.006116221220186624,0.005301553716231311
2019-06-21,0.006366907809580269,0.02318175623306562,-0.00047193153683178224,-0.0049970951208093695,-0.002610972019424729
2019-06-24,0.03737301457358644,-0.009056729017465681,0.000589902124318975,-0.0015426503273934244,-0.0008718041653574815
2019-06-25,-0.02085021182557867,0.02508086161178147,0.000235809473337234,0.0023130105498383458,-0.023013219390099593
2019-06-26,-0.004301031217759821,-0.007793659299130784,-0.0011797839511586972,0.0007698406121576795,0.006967137982133664
2019-06-27,-0.007473015412452266,-0.0157720158066601,0.0008260038903342704,0.0,0.009702445055265407
2019-06-28,0.009039147613476572,-0.01602476396043162,0.0,-0.0007698406121576795,0.0010965669298448333
2019-07-01,-0.039095507581075495,-0.05697745648755781,-0.002480061340437878,0.0072895215214212605,0.015011646457968375
2019-07-02,0.03870418575508339,-0.03775598272578051,0.0005910875641834679,-0.000764835909385031,0.007315037713405914
2019-07-03,0.003906269955595398,-0.005937226520655869,0.00023628314908474835,0.0,0.00626830805643408
2019-07-05,-0.010188185067130817,0.0029730195862005537,-0.002010504708114702,0.005341534897730149,-0.001279010671036751
2019-07-08,0.0011808970851099332,0.027192624062311932,-0.0004736638947759886,0.0019007508661399442,-0.011584763139492082
2019-07-09,0.009007287982020884,0.0028848030138166614,-0.00035537261490503624,0.0007593188537877715,0.012011354113068862
2019-07-10,0.0212158831422129,-0.030925982834411947,0.0017756917576630116,-0.004183334111143022,0.0036886543147991446
2019-07-11,-0.009973240410390716,-0.016691994378330133,-0.0004732156044751079,0.0,-0.002197396349716385
2019-07-12,0.010354782928368333,-0.01609783923893726,0.00011825719599745099,-0.001907276441975636,0.0059431076275622274
2019-07-15,-0.001145210266272123,-0.003955186694513113,0.00023665293792962672,0.0015260975155877432,0.0026770349977089936
2019-07-16,-0.004978033226710199,0.0030776723578829213,-0.0003549101339270777,0.004564513037530915,-0.003876951672034501
2019-07-17,0.03914692281775922,0.025142195926581845,0.0009461171892271025,-0.0018993792897865625,-0.005524084841779242
2019-07-18,0.04192879586281828,-0.010543436549775631,0.0011815467376088407,-0.005337389418486271,-0.00941849310643228
2019-07-19,-0.00960350471550342,0.011399172610253139,-0.001063311185285798,0.004957152809828447,-0.006328714855851736
2019-07-22,0.007477371194005933,-0.020307430343481148,0.0001182215743309456,0.0019000285421890695,0.005324559099218362
2019-07-23,-0.01141645246466716,-0.0359958640203053,-0.00023645712665398833,0.0045454219782352645,0.006722863145765423
2019-07-24,0.009996469428091626,-0.025665911552948284,0.00023645712665398833,0.0,0.014577195727249581
2019-07-25,-0.025910024959244105,0.030180609013043203,-0.0005911574600130365,0.0018879048483460004,-0.008749124205838399
2019-07-26,-0.005483457929582158,-0.025548897471380894,0.00011827749547155264,0.001507690017271912,0.015609944315191804
2019-07-29,0.017802459657265235,0.008741741293445404,0.0,0.0007530293339961247,-0.00953390043642166
2019-07-30,0.002158254993555264,0.02309363340436965,0.00011826350756027892,0.0,-0.010621824740847607
2019-07-31,-0.04896983980419467,0.05444409941660355,-0.00011826350756027892,0.006003764739368478,-0.008220453463959387
2019-08-01,0.04968824707841346,0.07589287308659287,0.0010636881638701468,-0.002997376727570611,-0.01133305003596874
2019-08-02,-0.002876662267774055,0.008217580266457247,0.00023617152109256523,-0.0022539253043198926,-0.017133207993691002
2019-08-05,0.02945041336109311,0.13265413674316884,0.002005523826447586,-0.0049010869070920116,-0.04508976786785457
2019-08-06,0.0024445513924766793,-0.06412903928805047,0.00047131986298243334,0.001133170557286789,0.0138864293002543
2019-08-07,0.0203701208579381,0.0050817276700532155,0.00011781772999697182,-0.000755304345175567,0.0064553562602975845
2019-08-08,0.01727978699003785,-0.06121318474353021,-0.00035340494615265783,0.000755304345175567,0.02858073573284159
2019-08-09,-0.013867965869506005,0.0359139245330895,-0.0005893458952872521,-0.001133170557286789,-0.013703343074665142
2019-08-12,-0.012337394548381564,0.07025457519570821,0.0010605546920547937,-0.0007560889040441054,-0.015634727803836235
2019-08-13,-0.0191476425972823,-0.07658724953824159,-0.0011784835537422822,0.004528269318305522,0.0223246650763409
2019-08-14,-0.0014069968940173538,0.12967024489592616,0.0012961836861062892,0.0022565399927469976,-0.0332170501485729
2019-08-15,0.01120066656272467,-0.026442051834939306,0.0021174023759646943,0.0007509782677046495,0.005879815366021113
2019-08-16,-0.01578699174927589,-0.05686104720064389,-0.00011754082551096445,0.0007504862659923894,0.01803345705613424
2019-08-19,-0.012453474425086597,-0.07594839605089909,-0.0010582203330784523,0.0022480139435478996,0.016243653955820392
2019-08-20,0.03240861529309269,0.02358423650601571,0.0007056046330040644,-0.0022480139435478996,-0.005459294401138237
2019-08-21,-0.005212856827798262,-0.05010686455085578,-0.0009408869340248316,0.0011246743989987706,0.0045023557767098765
2019-08-22,-0.007344008872774754,0.01763026153198055,-0.00047082056145608675,-0.0007496423714963285,-0.009694067937559225
2019-08-23,0.03957163935967145,0.11748090879425677,0.0016468582257607167,-0.005640158475852974,-0.027593068810066512
2019-08-26,0.0,-0.030145945988866885,-0.00047026705406416625,0.005265126448350532,0.010569229783785161
2019-08-27,0.03056716698688433,0.020081692641250815,0.000352698600907253,-0.0007504862659923894,-0.0008323605718150162
2019-08-28,-0.004920450151026934,-0.02293272531049162,0.00023503342295150276,0.0022497712196214437,0.00257047338106986
2019-08-29,-0.02497216510636724,-0.04265272208358173,-0.00047012209959884643,0.002618280651421667,0.014765126215766422
2019-08-30,0.006720480986266875,0.005571030842016711,0.0003526571298042569,0.0037285792283627828,7.43555910611704e-05
2019-09-03,0.016935494139803886,0.04313045806662341,-0.0009407553632838628,0.0022304642951946896,-0.013481353797277329
2019-09-04,0.01891771709002521,-0.06371113692205288,0.0008231869101269496,-0.006332674342533373,0.012662683620935589
2019-09-05,-0.05444428727951678,-0.03775492511652567,-0.0022359814531283106,0.0003736308189759008,0.01888099180476921
2019-09-06,-0.028726666031184678,-0.02988865721980627,0.00011783161265022102,0.00037349127112484837,-0.005200842827658647
2019-09-09,-0.02668722735081186,-0.009756165867938815,-0.001060714774398619,-0.001868852877898508,-0.002794771837496768
2019-09-10,-0.007965259863367269,-0.0032733222794778527,-0.0016523004361239657,0.001121730787797759,-0.008728457326989236
2019-09-11,0.007604566294507453,-0.01569628095570863,0.0,0.002985073975413144,0.00902307105535538
2019-09-12,-0.016366935907097258,-0.024016308282423182,-0.00023631745060193055,-0.002985073975413144,0.005287029207136307
